8	1	1	1	1	0.0000	0.0000	0.0100	0.0628	0	0.1945	-0.0913	2.4490	0.4591	2.2544	0.5504	1	-1	0	6.497436
8	1	2	2	1	0.0000	0.0000	0.0100	0.0628	0	0.0400	-0.0560	-1.7976	0.7021	-1.8376	0.7581	1	1	1	4.199229
8	1	3	3	1	0.0000	0.0000	0.0100	0.0628	0	-0.1535	-0.2734	-2.7804	0.3616	-2.6269	0.6350	1	1	1	2.807903
8	1	4	4	1	0.0000	0.0000	0.0100	0.0628	0	-0.0252	-0.1492	1.4801	0.0830	1.5054	0.2323	2	1	0	2.994173
8	1	5	5	1	0.0000	0.0000	0.0100	0.0628	0	0.0485	-0.6481	-2.7731	0.8139	-2.8216	1.4620	1	-1	0	3.501133
8	1	6	6	1	0.0000	0.0000	0.0100	0.0628	0	0.0147	0.3161	0.4533	0.3261	0.4386	0.0101	2	1	0	1.760927
8	1	7	7	1	0.0000	0.0000	0.0100	0.0628	0	0.2155	-0.1047	-2.5564	0.7486	-2.7719	0.8533	1	-1	0	2.579782
8	1	8	8	1	0.0000	0.0000	0.0100	0.0628	0	-0.0209	0.2363	-0.3070	0.3234	-0.2861	0.0870	1	-1	0	2.050575
8	1	9	9	1	0.0000	0.0000	0.0100	0.0628	0	0.0093	0.0684	2.8198	0.0713	2.8105	0.0029	1	1	1	1.968267
8	1	10	10	1	0.0000	0.0000	0.0100	0.0628	0	-0.0849	0.2488	0.1194	0.1893	0.2043	-0.0595	2	-1	1	1.483403
8	1	11	11	1	0.0000	0.0000	0.0100	0.0628	0	0.0343	-0.3508	-2.9780	0.7848	-3.0124	1.1357	1	-1	0	2.156787
8	1	12	12	1	0.0000	0.0000	0.0100	0.0628	0	0.0915	0.3717	0.0565	0.3991	-0.0350	0.0274	2	1	0	1.471653
8	1	13	13	1	0.0000	0.0000	0.0100	0.0628	0	-0.0070	-0.3425	-3.0125	0.9931	-3.0055	1.3356	2	1	0	1.617579
8	1	14	14	1	0.0000	0.0000	0.0100	0.0628	0	0.1469	-0.1434	-0.0345	0.6544	-0.1813	0.7978	2	-1	1	1.721416
8	1	15	15	1	0.0000	0.0000	0.0100	0.0628	0	0.1288	-0.1044	-0.6636	0.5249	-0.7924	0.6293	2	-1	1	2.300600
8	1	16	16	1	0.0000	0.0000	0.0100	0.0628	0	-0.1627	0.1460	-2.8198	0.3091	-2.6571	0.1631	2	1	0	1.171871
8	1	17	17	1	0.0000	0.0000	0.0100	0.0628	0	-0.1512	-0.3601	3.0273	0.4616	3.1786	0.8217	1	1	1	1.742635
8	1	18	18	1	0.0000	0.0000	0.0100	0.0628	0	-0.0429	-0.1884	2.9442	0.1150	2.9871	0.3034	2	1	0	2.087976
8	1	19	19	1	0.0000	0.0000	0.0100	0.0628	0	0.0029	-0.0267	1.3171	0.2097	1.3143	0.2364	1	1	1	2.261579
8	1	20	20	1	0.0000	0.0000	0.0100	0.0628	0	-0.0034	0.3293	0.2268	0.3009	0.2302	-0.0284	2	-1	1	1.293420
8	1	20	20	1	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	-0.4461	0.1917	0.0000	0.0000	0	0	2	9.945223
8	2	1	21	15	3.6041	3.1416	0.0400	0.2513	0	3.2266	3.6510	-2.9935	4.1274	-6.2201	0.4764	2	-1	1	1.557385
8	2	2	22	15	3.6041	3.1416	0.0400	0.2513	0	3.5081	2.5555	-2.8248	2.8719	-6.3329	0.3164	1	-1	0	2.273222
8	2	3	23	15	3.6041	3.1416	0.0400	0.2513	0	3.4687	3.8321	-2.5360	4.6359	-6.0047	0.8037	1	1	1	1.631834
8	2	3	23	15	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	-2.7074	3.3064	0.0000	0.0000	0	0	2	5.312316
8	2	3	23	15	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	-3.1165	1.4965	0.0000	0.0000	0	0	2	10.758557
8	3	1	24	2	0.1396	5.6549	0.0400	0.2513	0	0.3493	4.7123	0.4563	4.1456	0.1070	-0.5667	1	-1	0	3.492864
8	3	2	25	2	0.1396	5.6549	0.0400	0.2513	0	0.2213	5.7034	0.1781	5.0492	-0.0432	-0.6542	1	1	1	1.892496
8	3	3	26	2	0.1396	5.6549	0.0400	0.2513	0	0.0158	5.9908	0.0310	6.0548	0.0152	0.0640	2	-1	1	1.325093
8	3	3	26	2	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	0.2523	5.2095	0.0000	0.0000	0	0	2	2.919041
8	3	4	27	2	0.1396	5.6549	0.0400	0.2513	0	0.0330	5.9477	0.0091	5.7665	-0.0239	-0.1812	2	-1	1	1.685250
