4	1	1	1	1	0.0000	0.0000	0.0100	0.0628	0	0.1811	-0.1066	2.5612	0.5325	2.3801	0.6391	2	1	0	2.253172
4	1	2	2	1	0.0000	0.0000	0.0100	0.0628	0	0.0215	0.6993	3.0834	0.7532	3.0619	0.0538	2	1	0	1.182091
4	1	3	3	1	0.0000	0.0000	0.0100	0.0628	0	0.0694	0.3179	3.1416	1.1899	3.0722	0.8720	1	1	1	1.337439
4	1	4	4	1	0.0000	0.0000	0.0100	0.0628	0	0.0075	0.1671	0.6078	0.2045	0.6003	0.0375	2	1	0	1.461940
4	1	5	5	1	0.0000	0.0000	0.0100	0.0628	0	0.0044	0.2284	-1.2566	0.3070	-1.2610	0.0786	1	1	1	1.164989
4	1	6	6	1	0.0000	0.0000	0.0100	0.0628	0	0.0400	0.0962	-0.9204	0.4220	-0.9604	0.3257	1	1	1	1.041979
4	1	7	7	1	0.0000	0.0000	0.0100	0.0628	0	0.0981	0.0928	-0.9917	0.2268	-1.0898	0.1340	1	1	1	0.796910
4	1	8	8	1	0.0000	0.0000	0.0100	0.0628	0	0.0387	0.2686	1.1071	0.3101	1.0685	0.0415	2	1	0	0.766196
4	1	9	9	1	0.0000	0.0000	0.0100	0.0628	0	0.0956	-0.0676	2.7740	1.2595	2.6784	1.3270	2	1	0	0.758640
4	1	10	10	1	0.0000	0.0000	0.0100	0.0628	0	0.0888	-0.1315	-2.9320	0.3508	-3.0207	0.4823	2	-1	1	1.154959
4	1	11	11	1	0.0000	0.0000	0.0100	0.0628	0	-0.1440	-0.0754	3.0951	0.3142	3.2391	0.3896	2	-1	1	1.114104
4	1	12	12	1	0.0000	0.0000	0.0100	0.0628	0	-0.0175	0.2060	1.0122	0.0689	1.0297	-0.1371	2	1	0	0.814248
4	1	13	13	1	0.0000	0.0000	0.0100	0.0628	0	-0.0597	0.3912	-1.7726	0.3279	-1.7128	-0.0634	1	1	1	1.109351
4	1	14	14	1	0.0000	0.0000	0.0100	0.0628	0	-0.1025	-0.2232	1.7530	0.2821	1.8555	0.5053	2	1	0	0.775413
4	1	15	15	1	0.0000	0.0000	0.0100	0.0628	0	-0.1593	0.0672	0.2985	0.0993	0.4578	0.0321	2	-1	1	1.247276
4	1	16	16	1	0.0000	0.0000	0.0100	0.0628	0	-0.0257	0.0951	3.1416	0.0949	3.1673	-0.0002	1	-1	0	1.176935
4	1	17	17	1	0.0000	0.0000	0.0100	0.0628	0	-0.0834	0.0046	-0.5880	0.1842	-0.5046	0.1796	2	1	0	1.197685
4	1	18	18	1	0.0000	0.0000	0.0100	0.0628	0	-0.0177	-0.2307	-2.8997	1.7068	-2.8820	1.9375	1	1	1	1.289797
4	1	19	19	1	0.0000	0.0000	0.0100	0.0628	0	0.0277	-0.3500	-2.5424	0.3624	-2.5702	0.7124	1	1	1	0.696981
4	1	20	20	1	0.0000	0.0000	0.0100	0.0628	0	-0.0306	0.0010	-2.8056	0.4871	-2.7750	0.4862	2	1	0	1.217204
4	1	20	20	1	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	2.7714	0.5246	0.0000	0.0000	0	0	2	0.767001
4	2	1	21	11	2.6791	5.6549	0.0400	0.2513	0	3.0340	5.4446	3.1181	5.5861	0.0841	0.1415	1	1	1	1.001118
4	2	2	22	11	2.6791	5.6549	0.0400	0.2513	0	2.5326	6.0303	2.5792	5.8593	0.0465	-0.1709	2	-1	1	1.405024
4	2	3	23	11	2.6791	5.6549	0.0400	0.2513	0	2.3626	5.8409	2.3553	5.7349	-0.0073	-0.1060	1	1	1	0.984353
4	2	3	23	11	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	1.9492	5.9077	0.0000	0.0000	0	0	2	0.729830
4	2	3	23	11	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	-1.0048	5.6219	0.0000	0.0000	0	0	2	0.796460
4	3	1	24	16	3.9270	5.6549	0.0600	0.3770	0	4.0520	5.3651	-2.3131	5.3889	-6.3650	0.0238	2	1	0	0.777567
4	3	2	25	16	3.9270	5.6549	0.0600	0.3770	0	4.2365	4.5031	-2.2614	4.9623	-6.4979	0.4592	2	1	0	1.162553
4	3	3	26	16	3.9270	5.6549	0.0600	0.3770	0	3.7531	5.7608	-2.5117	5.7005	-6.2647	-0.0604	2	-1	1	1.131607
4	3	3	26	16	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	-2.5723	4.5503	0.0000	0.0000	0	0	2	1.618855
4	3	4	27	16	3.9270	5.6549	0.0600	0.3770	0	3.7679	5.3538	-2.5975	5.0767	-6.3654	-0.2770	1	-1	0	1.423391
4	3	5	28	16	3.9270	5.6549	0.0600	0.3770	0	4.2776	6.0917	-2.1815	5.9703	-6.4591	-0.1214	2	-1	1	0.933348
4	3	6	29	16	3.9270	5.6549	0.0600	0.3770	0	4.4124	4.4977	-2.0521	4.8097	-6.4645	0.3120	2	-1	1	0.899049
4	3	6	29	16	0.0000	0.0000	0.0000	0.0000	5	0.0000	0.0000	-2.4778	4.3839	0.0000	0.0000	0	0	2	1.567088
4	3	6	29	16	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	3.0508	4.6694	0.0000	0.0000	0	0	2	1.192316
4	4	1	30	15	3.6041	3.1416	0.0400	0.2513	0	4.0007	3.4084	-2.5008	3.8340	-6.5014	0.4257	1	1	1	0.876024
4	4	2	31	15	3.6041	3.1416	0.0400	0.2513	0	3.7779	2.5981	-2.8225	2.6063	-6.6004	0.0082	1	-1	0	0.939406
4	4	3	32	15	3.6041	3.1416	0.0400	0.2513	0	3.4478	2.9022	-2.9476	2.9536	-6.3954	0.0513	1	-1	0	1.013558
4	4	3	32	15	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	-2.9970	1.9254	0.0000	0.0000	0	0	2	1.889636
4	4	3	32	15	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	1.8158	0.3913	0.0000	0.0000	0	0	2	1.211210
4	5	1	33	21	5.1749	1.8850	0.0400	0.2513	0	4.8039	0.8548	-0.2216	0.5313	-5.0256	-0.3235	2	-1	1	0.828372
4	5	2	34	21	5.1749	1.8850	0.0400	0.2513	0	5.2747	1.6508	-1.0625	0.5850	-6.3372	-1.0658	2	1	0	0.761636
4	5	3	35	21	5.1749	1.8850	0.0400	0.2513	0	5.0382	2.3139	-0.8771	1.8610	-5.9152	-0.4530	1	-1	0	0.792249
4	5	3	35	21	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	-0.6093	3.0357	0.0000	0.0000	0	0	2	3.342373
4	5	4	36	21	5.1749	1.8850	0.0400	0.2513	0	5.1095	2.3148	-0.9622	1.6727	-6.0717	-0.6420	1	-1	0	0.773555
4	5	5	37	21	5.1749	1.8850	0.0400	0.2513	0	5.0621	1.9947	-0.9807	2.9520	-6.0429	0.9573	1	1	1	0.945396
4	5	6	38	21	5.1749	1.8850	0.0400	0.2513	0	5.2122	1.5159	-1.0368	1.7640	-6.2490	0.2482	2	-1	1	0.783495
4	5	6	38	21	0.0000	0.0000	0.0000	0.0000	5	0.0000	0.0000	-1.2805	4.7694	0.0000	0.0000	0	0	2	1.179912
4	5	7	39	21	5.1749	1.8850	0.0400	0.2513	0	4.8411	2.0608	-2.4727	1.5540	-7.3138	-0.5069	1	1	1	0.914098
4	5	8	40	21	5.1749	1.8850	0.0400	0.2513	0	5.4461	1.2626	-0.4721	0.3852	-5.9182	-0.8774	2	1	0	0.846978
4	5	9	41	21	5.1749	1.8850	0.0400	0.2513	0	5.0967	1.5682	-0.8840	1.4161	-5.9807	-0.1521	1	1	1	0.849186
4	5	9	41	21	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	1.4056	0.0444	0.0000	0.0000	0	0	2	0.987681
4	5	9	41	21	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	3.0918	5.2845	0.0000	0.0000	0	0	2	0.805636
4	6	1	42	13	3.1416	4.3982	0.0400	0.2513	0	3.3048	5.1337	-2.9813	5.2134	-6.2861	0.0798	1	-1	0	1.434800
4	6	2	43	13	3.1416	4.3982	0.0400	0.2513	0	2.7496	4.3138	2.7074	4.5464	-0.0423	0.2327	2	-1	1	0.806180
4	6	3	44	13	3.1416	4.3982	0.0400	0.2513	0	3.5100	4.5175	-2.8610	3.5327	-6.3711	-0.9848	2	-1	1	0.890842
4	6	3	44	13	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	-3.0700	2.0420	0.0000	0.0000	0	0	2	1.688304
4	6	4	45	13	3.1416	4.3982	0.0400	0.2513	0	3.0409	3.7406	3.0804	4.0592	0.0395	0.3186	2	-1	1	0.813526
4	6	5	46	13	3.1416	4.3982	0.0400	0.2513	0	3.0333	4.2910	3.0495	4.2887	0.0163	-0.0023	1	1	1	0.870968
4	6	6	47	13	3.1416	4.3982	0.0400	0.2513	0	3.1900	4.1432	-2.9173	4.2006	-6.1073	0.0574	1	-1	0	0.861202
4	6	6	47	13	0.0000	0.0000	0.0000	0.0000	5	0.0000	0.0000	2.7695	0.3213	0.0000	0.0000	0	0	2	2.863498
4	6	6	47	13	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	1.0535	0.4871	0.0000	0.0000	0	0	2	0.558822
4	7	1	48	23	0.0000	0.0000	0.0100	0.0628	0	-0.0237	-0.1313	-2.8742	0.5525	-2.8505	0.6838	1	-1	0	1.412593
4	7	2	49	23	0.0000	0.0000	0.0100	0.0628	0	0.0250	-0.6477	-3.1191	0.6499	-3.1441	1.2976	2	1	0	0.762430
4	7	3	50	23	0.0000	0.0000	0.0100	0.0628	0	-0.0307	0.3617	1.4370	0.3830	1.4677	0.0213	1	1	1	0.820891
4	7	3	50	23	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	-1.2734	0.4734	0.0000	0.0000	0	0	2	0.738983
4	7	4	51	23	0.0000	0.0000	0.0100	0.0628	0	0.0007	0.0357	2.6918	0.2351	2.6911	0.1994	2	1	0	1.053325
4	7	5	52	23	0.0000	0.0000	0.0100	0.0628	0	-0.0584	-0.2605	2.9860	0.3769	3.0444	0.6374	2	-1	1	1.744510
4	7	6	53	23	0.0000	0.0000	0.0100	0.0628	0	-0.0024	0.2170	-1.2943	0.5615	-1.2919	0.3445	1	1	1	2.529962
4	7	6	53	23	0.0000	0.0000	0.0000	0.0000	5	0.0000	0.0000	-0.5099	2.7518	0.0000	0.0000	0	0	2	1.132818
4	7	6	53	23	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	-3.0511	5.4903	0.0000	0.0000	0	0	2	0.162388
4	8	1	54	8	1.7104	4.3982	0.0100	0.0628	0	1.6850	4.3953	1.7342	4.0841	0.0492	-0.3113	1	1	1	0.916916
4	8	2	55	8	1.7104	4.3982	0.0100	0.0628	0	1.7056	4.3633	1.7418	4.0745	0.0362	-0.2888	2	-1	1	0.868003
4	8	3	56	8	1.7104	4.3982	0.0100	0.0628	0	1.7145	4.6126	1.7371	4.1009	0.0226	-0.5117	2	-1	1	0.700380
4	8	3	56	8	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	1.3078	4.1278	0.0000	0.0000	0	0	2	1.062590
4	8	3	56	8	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	3.0955	5.3859	0.0000	0.0000	0	0	2	0.946095
4	9	1	57	2	0.1396	5.6549	0.0400	0.2513	0	0.1022	6.1753	0.2459	5.8180	0.1437	-0.3573	2	1	0	1.283393
4	9	2	58	2	0.1396	5.6549	0.0400	0.2513	0	0.4317	4.6987	0.4926	4.6313	0.0609	-0.0674	1	1	1	1.071917
4	9	3	59	2	0.1396	5.6549	0.0400	0.2513	0	-0.1086	6.1467	-0.1327	6.1791	-0.0241	0.0324	2	-1	1	1.886325
4	9	3	59	2	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	-0.3647	6.1809	0.0000	0.0000	0	0	2	1.440851
4	9	4	60	2	0.1396	5.6549	0.0400	0.2513	0	-0.0764	5.4041	-0.2255	5.5499	-0.1491	0.1458	1	-1	0	1.218426
4	9	5	61	2	0.1396	5.6549	0.0400	0.2513	0	0.1764	5.3766	0.2192	5.9758	0.0428	0.5992	2	-1	1	1.327063
4	9	6	62	2	0.1396	5.6549	0.0400	0.2513	0	-0.1121	5.1964	0.0316	5.5436	0.1437	0.3472	2	1	0	0.982348
4	9	6	62	2	0.0000	0.0000	0.0000	0.0000	5	0.0000	0.0000	1.5649	6.1614	0.0000	0.0000	0	0	2	2.585326
4	9	7	63	2	0.1396	5.6549	0.0400	0.2513	0	0.0420	5.9165	0.2411	5.9313	0.1991	0.0148	1	-1	0	1.168835
4	9	8	64	2	0.1396	5.6549	0.0400	0.2513	0	0.1292	5.0209	0.1458	5.0247	0.0166	0.0038	2	1	0	0.750065
4	9	9	65	2	0.1396	5.6549	0.0400	0.2513	0	0.4469	5.5485	0.3985	5.2674	-0.0483	-0.2812	2	-1	1	0.833736
4	9	9	65	2	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	0.0724	5.4529	0.0000	0.0000	0	0	2	0.544073
4	9	10	66	2	0.1396	5.6549	0.0400	0.2513	0	0.1823	5.1316	0.2402	5.5843	0.0579	0.4528	2	1	0	1.171239
4	9	11	67	2	0.1396	5.6549	0.0400	0.2513	0	-0.1551	4.7610	-0.1649	4.7141	-0.0098	-0.0469	1	-1	0	1.197519
4	9	12	68	2	0.1396	5.6549	0.0400	0.2513	0	-0.0219	5.9718	-0.0319	5.9526	-0.0100	-0.0192	2	1	0	0.792031
4	9	12	68	2	0.0000	0.0000	0.0000	0.0000	5	0.0000	0.0000	-0.4701	5.6089	0.0000	0.0000	0	0	2	0.895887
4	9	12	68	2	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	-1.5563	5.5487	0.0000	0.0000	0	0	2	0.921841
4	10	1	69	19	4.7124	1.8850	0.0100	0.0628	0	4.8750	1.8824	-2.1842	1.3570	-7.0592	-0.5254	2	-1	1	1.185098
4	10	2	70	19	4.7124	1.8850	0.0100	0.0628	0	4.8170	1.9040	-1.7081	1.1202	-6.5251	-0.7838	1	-1	0	0.877467
4	10	3	71	19	4.7124	1.8850	0.0100	0.0628	0	4.7434	1.7726	-1.4307	1.7251	-6.1741	-0.0475	2	-1	1	0.933404
4	10	3	71	19	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	-1.5292	2.9810	0.0000	0.0000	0	0	2	0.894581
4	10	3	71	19	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	-1.5667	5.3291	0.0000	0.0000	0	0	2	0.898129
4	11	1	72	10	2.3562	1.8850	0.0100	0.0628	0	2.5261	2.0469	2.5283	2.5620	0.0022	0.5151	2	-1	1	0.830532
4	11	2	73	10	2.3562	1.8850	0.0100	0.0628	0	2.3663	1.7203	2.3136	2.0615	-0.0526	0.3412	2	1	0	0.801620
4	11	3	74	10	2.3562	1.8850	0.0100	0.0628	0	2.3674	2.0253	2.6840	2.6771	0.3166	0.6518	1	1	1	1.160833
4	11	3	74	10	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	3.0202	2.1695	0.0000	0.0000	0	0	2	0.638488
4	11	4	75	10	2.3562	1.8850	0.0100	0.0628	0	2.1826	1.6230	1.8807	1.7477	-0.3019	0.1246	2	1	0	48.443293
4	11	5	76	10	2.3562	1.8850	0.0100	0.0628	0	2.3324	1.8352	2.3541	2.4106	0.0217	0.5754	2	-1	1	1.212086
4	11	6	77	10	2.3562	1.8850	0.0100	0.0628	0	2.3074	1.8207	1.1613	4.3452	-1.1461	2.5244	1	1	1	2.257520
4	11	6	77	10	0.0000	0.0000	0.0000	0.0000	5	0.0000	0.0000	2.4051	0.7390	0.0000	0.0000	0	0	2	0.819673
4	11	7	78	10	2.3562	1.8850	0.0100	0.0628	0	2.3586	1.7765	2.8867	2.3160	0.5280	0.5394	1	-1	0	0.701309
4	11	8	79	10	2.3562	1.8850	0.0100	0.0628	0	2.2736	1.7928	2.4938	2.3711	0.2202	0.5783	1	1	1	0.862491
4	11	9	80	10	2.3562	1.8850	0.0100	0.0628	0	2.4870	1.8740	2.4324	2.6454	-0.0546	0.7715	2	-1	1	0.806584
4	11	9	80	10	0.0000	0.0000	0.0000	0.0000	1	0.0000	0.0000	2.9972	2.0287	0.0000	0.0000	0	0	2	1.364942
4	11	9	80	10	0.0000	0.0000	0.0000	0.0000	10	0.0000	0.0000	1.6407	0.7318	0.0000	0.0000	0	0	2	1.468560
4	12	1	81	18	4.5728	4.3982	0.0100	0.0628	0	4.6260	4.4512	-1.7087	3.8767	-6.3347	-0.5745	2	-1	1	0.835294
4	12	2	82	18	4.5728	4.3982	0.0100	0.0628	0	4.6739	4.3274	-1.6188	4.1074	-6.2927	-0.2200	1	-1	0	0.641899
4	12	3	83	18	4.5728	4.3982	0.0100	0.0628	0	4.4562	4.7979	-1.9335	4.7942	-6.3897	-0.0037	2	1	0	0.879424
